"","baseMean","log2FoldChange","lfcSE","pvalue","padj","status"
"B3GALT6",1551.53968313151,-0.247997621738655,0.0975794672760839,0.0110379869389929,0.0134071011023411,"OK"
"FAM132A",66.238285539891,-0.482961711997614,0.336580304566713,0.151313366240051,0.168234451238077,"OK"
"UBE2J2",2988.56862147468,-0.23823605950745,0.0831250276192853,0.00415698505332932,0.00518257911776856,"OK"
"SCNN1D",1175.01856588263,1.7300147506821,0.139848302360892,3.76748361767004e-35,1.03983719693297e-34,"OK"
"ACAP3",11121.6871156331,1.95822635518976,0.0929150592274964,1.3363990166419e-98,6.82113124772617e-98,"OK"
"PUSL1",901.23112039706,-0.992534635972118,0.114803681534987,5.35726216473367e-18,1.09698086578434e-17,"OK"
"CPSF3L",5644.7360390956,0.198450985957378,0.0665943612893108,0.00288251360499517,0.00362782561150623,"OK"
"GLTPD1",1787.00182669102,0.278535556062393,0.093757367482111,0.00297013089081879,0.00373491907598392,"OK"
"TAS1R3",38.3900898299053,-0.711714561742011,0.443766863778484,0.108757515757333,0.122283301580422,"OK"
"DVL1",6532.42739003785,0.647316443975534,0.0675529753550696,9.48589310507232e-22,2.10169968708762e-21,"OK"
"MXRA8",611.407373340359,-0.127594120624754,0.10471889414766,0.223055248346861,0.243783809115146,"OK"
"AURKAIP1",4581.73421659125,0.0216106958993464,0.106269443146144,0.838855559792587,0.850549598333945,"OK"
"CCNL2",10578.0070497285,-0.308789252907272,0.0573008546254146,7.08855723732563e-08,1.10652322359766e-07,"OK"
"LOC148413",1182.68892657139,-0.578377866396778,0.122687141084239,2.42602545581935e-06,3.54505341823186e-06,"OK"
"MRPL20",3166.59145556967,-0.0724311941899577,0.08242257083802,0.379521313321883,0.404477825337705,"OK"
"ANKRD65",1176.2124272087,4.56743980361805,0.153727511059827,5.49169150159053e-194,4.87793038432068e-193,"OK"
"TMEM88B",294.577048337255,5.55902347588767,1.03581096005407,8.01316007898559e-08,1.24657741866898e-07,"OK"
"VWA1",3397.77117053502,2.03647161031645,0.130195269316182,NaN,NaN,"Outlier"
"ATAD3C",237.088833408197,0.0686651044440676,0.204153820869145,0.736614458668534,0.754905399202545,"OK"
"ATAD3B",1908.97454393335,-1.33826969954861,0.100454195395997,1.71991461493638e-40,5.09997070530927e-40,"OK"
"ATAD3A",2506.9492101418,-1.78001449520767,0.0786782693845755,2.5179630109386e-113,1.41099745990298e-112,"OK"
"TMEM240",664.128340850504,5.49194924602042,0.215835658574137,8.00861618501724e-143,5.43306236374239e-142,"OK"
"SSU72",6520.33617803277,0.221455042023472,0.0562973134113624,8.36586884242815e-05,0.000114022789606461,"OK"
"C1orf233",1401.66430453447,0.131040246296686,0.125012904002842,0.294540131765864,0.317492937223566,"OK"
"MIB2",3470.81459991212,1.0516293903695,0.140381494418657,6.8233616463555e-14,1.27548134756553e-13,"OK"
"MMP23B",13.4952959429006,-0.58974143273347,0.716777147564956,0.410639832135553,0.435732442505809,"OK"
"MMP23A",2.19099907845236,-0.546486509440599,1.13725411350165,0.63084945742077,NaN,"Low"
"CDK11B",1663.54718811624,-0.200305183434072,0.111838680895879,0.0732902733129132,0.0836129133764638,"OK"
"SLC35E2B",5448.74059033923,0.557835203768376,0.0601281819682016,1.73610056300084e-20,3.75143999653913e-20,"OK"
"CDK11A",883.021449930894,-0.0440426424522463,0.0881930800573258,0.617505459656142,0.640008724669599,"OK"
"SLC35E2",2690.96571888781,1.29757510711764,0.0628534982186903,1.09530370876516e-94,5.40554919895865e-94,"OK"
"NADK",3770.24507985227,-1.15536247466563,0.0719390814009622,4.84285571554669e-58,1.7507875409209e-57,"OK"
"GNB1",36873.4373989986,1.12077463321104,0.0297215534918535,0,0,"OK"
"CALML6",29.799417869744,0.0486889235118848,0.503448136370129,0.922955981663305,0.929502883133508,"OK"
"TMEM52",125.707024065048,-0.748636229602155,0.306842137829756,0.0146950264817424,0.0176964534824918,"OK"
"KIAA1751",163.73306678185,6.09733495302302,0.500286488121871,3.61539173096741e-34,9.84387190080986e-34,"OK"
"GABRD",8055.73120273503,8.88608272119679,0.184948863465511,0,0,"OK"
"PRKCZ",9351.54996324002,3.5963518919334,0.0619153585202438,0,0,"OK"
"C1orf86",1913.45804741951,-0.311700833837992,0.113298457463932,0.00593867910829636,0.00733428936220845,"OK"
"SKI",10956.5141774697,1.84681818326391,0.0409705598800995,0,0,"OK"
"MORN1",628.71753164711,1.93067786961244,0.116361060692298,7.94516496945688e-62,2.97662745858035e-61,"OK"
"LOC100129534",358.47873171834,1.67621957236733,0.181767630702971,2.9223142933308e-20,6.27721033209171e-20,"OK"
"RER1",6701.99140535347,-0.0800664020756085,0.0485278829049336,0.0989623450308633,0.111701630557955,"OK"
"PEX10",1649.48605732773,0.26156938571715,0.0798090012123451,0.00104752187842406,0.00135163376300653,"OK"
"PLCH2",3623.11409414434,5.31205402057565,0.0985650201666148,0,0,"OK"
"PANK4",2261.88381111617,0.533503183764639,0.117527363836908,5.64157374345536e-06,8.10302761614618e-06,"OK"
"HES5",58.0302208850442,5.65966941097278,0.684817869202394,1.40294975696355e-16,2.79943212692063e-16,"OK"
"LOC115110",114.951231014476,-3.57167647536937,0.461359361445033,9.81452449228712e-15,1.87429641842913e-14,"OK"
"LOC100133445",36.7646555737242,-3.82290465135791,0.704721739430202,5.80516660532197e-08,9.09465852265616e-08,"OK"
"TNFRSF14",1482.2363970171,-1.45235743982431,0.0832324453773977,3.47779276526069e-68,1.3879106859699e-67,"OK"
"FAM213B",3218.57404274714,0.730732322683545,0.0978272396722842,8.04266316360765e-14,1.50166378921141e-13,"OK"
"MMEL1",43.0230947264746,-0.264502468473415,0.7068634293689,0.708261656372918,0.728372232465097,"OK"
"TTC34",8.96798946705749,0.121637349316406,0.796902126840169,0.878683951921731,NaN,"Low"
"ACTRT2",0.232359990392826,-0.387019639418059,0.78386358631292,0.62149446849769,NaN,"Low"
"FLJ42875",379.435760697966,5.49016597706098,0.28275547342035,5.58067649461756e-84,2.53429543884283e-83,"OK"
"PRDM16",447.070835660511,2.18446535447771,0.148562108472798,6.07129079423212e-49,1.99494904138562e-48,"OK"
"MIR4251",0,NaN,NaN,NaN,NaN,"Low"
"ARHGEF16",557.049753578881,-2.54889540501383,0.133583950389947,3.64281724548514e-81,1.6150156796309e-80,"OK"
"MEGF6",2337.60922325836,-2.90391689900925,0.0824382294380763,8.17873750007859e-272,9.94164756259554e-271,"OK"
"MIR551A",0,NaN,NaN,NaN,NaN,"Low"
"TPRG1L",7106.0337061849,2.49762769489237,0.0476337091875123,0,0,"OK"
"WRAP73",1501.94633362694,-0.601820807800973,0.084194676924418,8.80722056475393e-13,1.59817733499681e-12,"OK"
"TP73",600.740484270804,-0.206312050284918,0.118381714300243,0.0813738723442463,0.0925139085517834,"OK"
"TP73-AS1",2518.30396560546,0.217905529601336,0.0838869043108062,0.00938748253458376,0.0114430697535035,"OK"
"CCDC27",1.22202445970503,-0.904060630612647,1.19392757470378,0.448920682663926,NaN,"Low"
"SMIM1",104.13406771685,-1.60598107250664,0.453553185184633,0.000398782679708203,0.000526029152429127,"OK"
"LRRC47",5052.80804802151,0.327844269135323,0.0553739965855742,3.20875402322146e-09,5.24748964707991e-09,"OK"
"CEP104",2731.05068119539,0.136483676539932,0.0582017060860349,0.0190264870858453,0.0227244812108821,"OK"
"DFFB",776.331209104147,0.477873734419457,0.11788280965837,5.0391570956622e-05,6.932552013699e-05,"OK"
"C1orf174",1351.29509301844,-0.843367035002298,0.118454704005364,1.08128589275593e-12,1.95792069571875e-12,"OK"
"LOC100133612",13.0800597592024,-1.79913091626636,1.10037078506864,0.102044345413667,0.115063282168902,"OK"
"LOC728716",0.78014821564181,0.860714077031517,1.01693735730102,0.397341539694232,NaN,"Low"
"LOC284661",0.232359990392826,-0.387019639418059,0.78386358631292,0.62149446849769,NaN,"Low"
"AJAP1",1158.70932646251,-0.857586250630487,0.0909055869995903,3.95448549751657e-21,8.65568008441373e-21,"OK"
"MIR4417",0,NaN,NaN,NaN,NaN,"Low"
"MIR4689",0.968143373880088,-0.929929805866316,1.04121592013477,0.371793405645408,NaN,"Low"
"NPHP4",1555.32846416326,-0.387532300419211,0.0802467569177378,1.37042687075443e-06,2.02640940470579e-06,"OK"
"KCNAB2",17243.5959278946,2.47445864586192,0.0621026269236741,0,0,"OK"
"CHD5",7863.18094243094,6.59824036452329,0.125915830006768,NaN,NaN,"Outlier"
"RPL22",13759.9964416294,-0.757909374161092,0.0697262228731762,1.6057066051299e-27,3.9348902404364e-27,"OK"
"RNF207",1059.92899154761,0.117782000636087,0.125811775764588,0.349182432061616,0.373940418887129,"OK"
"ICMT",6329.72633591186,-0.267963325065479,0.0473691680028633,1.54118645815242e-08,2.46387136950104e-08,"OK"
"HES3",2.83669915009989,-2.93760047874632,1.1706590502325,0.0120951470119559,NaN,"Low"
"GPR153",824.345287112441,-0.0472640085128895,0.11663783978333,0.685315659651481,0.706043017057636,"OK"
"ACOT7",7986.24232954462,1.16072648681787,0.0456434497671483,1.16626427278314e-142,7.9059175130185e-142,"OK"
"HES2",42.370845305047,-5.3841301443266,0.776645902598834,4.13345501597553e-12,7.36510302896764e-12,"OK"
"ESPN",1117.95022626765,-1.54929138851375,0.099576910163838,1.38801668618594e-54,4.85286290972063e-54,"OK"
"MIR4252",0,NaN,NaN,NaN,NaN,"Low"
"TNFRSF25",2650.47815527994,3.50014107073381,0.116206611535865,2.6529979068219e-199,2.41946319899117e-198,"OK"
"PLEKHG5",6377.922097845,3.66972573628777,0.0890448347899089,0,0,"OK"
"NOL9",1566.65832430763,-0.521941338733706,0.0710173115132274,1.98957874587665e-13,3.67114306540579e-13,"OK"
"TAS1R1",6.90459171343878,-1.91507136602853,0.991020892179795,0.0533073423070016,NaN,"Low"
"ZBTB48",1050.49934801594,-0.200110805856972,0.0911340247644131,0.0281072719237715,0.0331640020498086,"OK"
"KLHL21",4883.81292647707,0.315592795989576,0.043386089526549,3.48854169097183e-13,6.39974668076049e-13,"OK"
"PHF13",2044.80275314553,-0.555233421191969,0.087865634370631,2.63058236844173e-10,4.43984263364102e-10,"OK"
"THAP3",1178.94106115917,0.747638050013451,0.0865076739756551,5.50213318524473e-18,1.12638548435273e-17,"OK"
"DNAJC11",5029.93787782216,-0.414126379652319,0.0527013233884615,3.90351928552572e-15,7.52751893515429e-15,"OK"
"CAMTA1",7297.87240350807,3.27023599587532,0.0707295224167488,0,0,"OK"
"VAMP3",4955.63773455875,0.234586558207231,0.0512898094203635,4.79080691853214e-06,6.90846269466076e-06,"OK"
"PER3",4675.73500965195,1.66492640654602,0.0833840801230002,1.06761158227837e-88,5.04309362541768e-88,"OK"
"UTS2",651.872747594039,-3.58792687675777,1.17810076179175,NaN,NaN,"Outlier"
"TNFRSF9",45.053913930662,-5.1510961193326,0.711947686533864,4.64784818565855e-13,8.49838880598417e-13,"OK"
"PARK7",12604.3994452289,0.318321497673397,0.0520516318374309,9.62576611973099e-10,1.59817074868431e-09,"OK"
"ERRFI1",7035.6881527912,-1.56111648584664,0.0529619863967211,5.81795413509298e-191,5.09128363094157e-190,"OK"
"SLC45A1",1039.73537237235,5.22895736292054,0.166543555886097,2.22792779917408e-216,2.18689350951009e-215,"OK"
"RERE",11747.2569131829,1.40249811606982,0.0362075382507007,0,0,"OK"
"ENO1",113013.604951932,-1.8918550476679,0.0530251946389247,8.54521629585522e-279,1.06571998315209e-277,"OK"
"ENO1-AS1",8.65289880608083,-2.08713721101364,0.863124267550071,0.0156009728193913,NaN,"Low"
"CA6",0.464719980785653,-0.619929840127102,0.9269614459624,0.503638191233046,NaN,"Low"
"SLC2A7",0.232359990392826,-0.387019639418059,0.78386358631292,0.62149446849769,NaN,"Low"
"SLC2A5",681.565150269663,1.56690905243758,0.145476904310205,4.72647993161646e-27,1.14952500132105e-26,"OK"
"GPR157",37.9446871970211,-2.38511669431894,0.461039019389628,2.29932432080933e-07,3.50959909877038e-07,"OK"
"MIR34A",0.948791667725697,-1.71840382621162,1.18343560460328,0.146488606064267,NaN,"Low"
"H6PD",3686.02856792762,-0.870104199215839,0.0599106219501884,8.61662047708692e-48,2.79451108742743e-47,"OK"
"SPSB1",1277.92822459472,-0.472226885891766,0.081676064659718,7.39474347831692e-09,1.19423525807344e-08,"OK"
"SLC25A33",1068.49440557574,0.206359567634015,0.0834594526932643,0.0134144411403828,0.0161828622743779,"OK"
"TMEM201",2136.40832504675,-0.41240101203769,0.103490462074578,6.75034132843324e-05,9.24155732127631e-05,"OK"
"PIK3CD",1603.06322321892,-0.392844827932445,0.0718982933497894,4.65795381814939e-08,7.31934712331301e-08,"OK"
"C1orf200",2.89475426856307,-2.37646203996468,1.1939301510255,0.0465410390737871,NaN,"Low"
"CLSTN1",47193.2895894299,2.60509698982055,0.0422542399426966,0,0,"OK"
"CTNNBIP1",3546.76066807805,1.50096834604705,0.0488882816240197,5.35125740644676e-207,5.01683915436929e-206,"OK"
"LZIC",1313.54901267128,-0.479828370094242,0.0736332762374359,7.1985532785057e-11,1.23779406097898e-10,"OK"
"NMNAT1",617.717978650538,-0.572137665619407,0.201428866257269,0.00450576185340474,0.00560559099981591,"OK"
"RBP7",257.56055867254,2.8402163344733,0.235247885064192,1.46168288530752e-33,3.93813362161113e-33,"OK"
"UBE4B",6307.94682571741,0.222073855594205,0.0564982916319787,8.47237211196202e-05,0.000115438915831854,"OK"
"KIF1B",24819.0361414442,3.04750517225605,0.0486544952810853,0,0,"OK"
"PGD",8999.53792974456,-1.17840872731333,0.056135831432577,7.7454933145974e-98,3.92628591414339e-97,"OK"
"APITD1-CORT",1.43503274394346,-1.07139605586775,1.19306808418752,0.369176203003553,NaN,"Low"
"APITD1",83.1724977453677,-1.90031573898527,0.296657710448228,1.49629960325566e-10,2.5457606230446e-10,"OK"
"CORT",90.5770099613466,4.41390180547226,0.477949027186475,2.58071370115425e-20,5.55217917982599e-20,"OK"
"DFFA",1817.83920587826,-1.02806509788785,0.0974739395135189,5.24022785767726e-26,1.24947365027809e-25,"OK"
"PEX14",2024.01395996149,0.713199989310158,0.108937848455781,5.8762479079797e-11,1.0126798565053e-10,"OK"
"CASZ1",380.74852009941,-1.95710107807617,0.303167026821426,1.07847294290491e-10,1.84301004503932e-10,"OK"
"C1orf127",89.8189867469466,3.58158869714197,0.433380986216163,1.40521688501355e-16,2.80364070357904e-16,"OK"
"TARDBP",11846.7143940685,-0.170112395774672,0.0532728436260142,0.00140691265042711,0.00180342931073527,"OK"
"MASP2",36.6914635142421,-3.94542909035846,0.598381381035592,4.29569719143104e-11,7.43110810569516e-11,"OK"
"SRM",6265.9967828339,-1.64150318085732,0.0706225888877596,1.66212213109634e-119,9.70957256766514e-119,"OK"
"EXOSC10",5927.85560416878,-0.43597295980105,0.0535014637719413,3.67540080834511e-16,7.25877344154247e-16,"OK"
"MTOR",7649.32630298199,-0.175919816735983,0.0494174646862427,0.000371036517480423,0.000490340686255497,"OK"
"MTOR-AS1",0,NaN,NaN,NaN,NaN,"Low"
"ANGPTL7",103.651389194692,5.40183402002067,0.545248817714138,3.87741141533495e-23,8.78381674597261e-23,"OK"
"UBIAD1",1392.40798131514,-1.06677123181622,0.0894354802275494,8.47537678616993e-33,2.264566573685e-32,"OK"
"PTCHD2",396.300828258834,2.28424158046585,0.237980797077937,8.11728350498222e-22,1.80116817157939e-21,"OK"
"FBXO2",5711.21966722356,3.9257595298282,0.0707240398838993,0,0,"OK"
"FBXO44",7719.19718355233,3.31869460808375,0.0652840277037491,0,0,"OK"
"FBXO6",473.427940125687,0.873576538635179,0.14630226214769,2.35747122396713e-09,3.87389276034674e-09,"OK"
"MAD2L2",3012.66167194791,-1.60783136944119,0.108090023769354,4.79497484484847e-50,1.59446165582773e-49,"OK"
"DRAXIN",106.818099083062,-2.22142276637923,0.343684809839561,1.02277054090488e-10,1.74916727276081e-10,"OK"
"AGTRAP",1215.61501562609,-1.849234736955,0.137570263417914,3.4252437150912e-41,1.02491654378222e-40,"OK"
"MTHFR",2752.58898220735,-0.075732226819027,0.0579128606523699,0.190977550345092,0.210226931272445,"OK"
"CLCN6",4474.79572022273,1.55087795620711,0.0832217876511219,1.65661726939491e-77,7.14285390669376e-77,"OK"
"NPPA-AS1",78.9884775977914,-0.464529306770011,0.374491438087074,0.214817484024506,0.235142533089676,"OK"
"NPPA",45.4796178373432,6.02673509509958,0.841072206387216,7.74814991884045e-13,1.40786747834198e-12,"OK"
"NPPB",18.6314131157958,-1.27272742020638,0.785619137906376,0.105225600781868,0.118499824676427,"OK"
"KIAA2013",3868.62084771232,-0.990726600520037,0.0541857884885035,1.11219227100418e-74,4.69172242298815e-74,"OK"
"PLOD1",13004.4000096889,-2.6065640191714,0.04869514480015,0,0,"OK"
"MFN2",11257.5081602728,0.554701391138223,0.0530367459933748,1.33518248038514e-25,3.15813454343529e-25,"OK"
"MIIP",1750.87172649162,-0.692912113310825,0.102751318936724,1.5452695336482e-11,2.70692907054136e-11,"OK"
"TNFRSF8",238.74179171846,-5.12403510370424,0.390815841586352,2.84351259703041e-39,8.30816892648975e-39,"OK"
"TNFRSF1B",1155.02396550741,-0.403882997488257,0.0743623031316628,5.59491225761448e-08,8.77300829085387e-08,"OK"
"MIR4632",1.21017921735011,-1.03587004816496,1.06815709642042,0.332159590320953,NaN,"Low"
"VPS13D",7835.54274487864,1.17688599250471,0.0730380197942318,2.05632184202553e-58,7.46594593503008e-58,"OK"
"SNORA59B",0,NaN,NaN,NaN,NaN,"Low"
"SNORA59A",0,NaN,NaN,NaN,NaN,"Low"
"DHRS3",1115.30575351839,0.205598158236533,0.110567340442765,0.0629586191896439,0.0723001562546014,"OK"
"AADACL4",0,NaN,NaN,NaN,NaN,"Low"
"AADACL3",4.73428248555129,-3.60342520456511,1.12972702832944,0.00142448951010225,NaN,"Low"
"C1orf158",6.8784275463767,1.41013801300869,0.852999810932323,0.098300011383689,NaN,"Low"
"PRAMEF12",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF1",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF11",26.0433915970707,-5.83723541384956,0.976350468782271,2.25025946084374e-09,3.69943072270439e-09,"OK"
"LOC649330",0,NaN,NaN,NaN,NaN,"Low"
"HNRNPCL1",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF2",19.5856911314575,-5.26370471204153,1.03029214903791,3.23964647671727e-07,4.91527793641972e-07,"OK"
"PRAMEF4",55.6204227988796,-6.78291335852343,0.925923222102491,2.37889284691552e-13,4.38221002223477e-13,"OK"
"PRAMEF10",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF8",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF7",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF6",2.88507841548587,-2.62068531064457,1.18922568906855,0.027546120248956,NaN,"Low"
"PRAMEF22",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF5",0,NaN,NaN,NaN,NaN,"Low"
"LOC440563",2.39133087546863,-2.62812728337162,1.18596908927964,0.0266903598357324,NaN,"Low"
"PRAMEF3",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF9",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF15",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF14",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF13",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF19",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF18",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF16",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF20",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF21",0,NaN,NaN,NaN,NaN,"Low"
"PRAMEF17",0,NaN,NaN,NaN,NaN,"Low"
"LRRC38",476.187773877381,-0.156930192079222,0.191005532143376,0.411304449595304,0.436385488549522,"OK"
"PDPN",1725.19892007861,-0.787301613822182,0.105753721302717,9.71866492972881e-14,1.81002357548428e-13,"OK"
"PRDM2",6138.12016748988,1.77519444328633,0.0782320180457814,5.44691182834819e-114,3.07072249738549e-113,"OK"
"KAZN",6637.85353675057,3.39347939659667,0.0572248689113009,0,0,"OK"
"TMEM51-AS1",1112.53033804067,2.61975396539153,0.0951217756166412,5.66381525836726e-167,4.38741725841309e-166,"OK"
"TMEM51",893.955154537167,-0.622714839546169,0.121290488557995,2.83530367137381e-07,4.31175100735828e-07,"OK"
"FHAD1",74.5789415740445,-0.547684532748639,0.34920856940171,0.116797286991911,0.130957888062007,"OK"
"EFHD2",7392.37195839415,0.765755083457387,0.0752395750328441,2.49752040814249e-24,5.78711250598053e-24,"OK"
"CTRC",6.62005385945274,-0.716185197949115,1.13577956527356,0.528323632865052,NaN,"Low"
"CELA2A",0,NaN,NaN,NaN,NaN,"Low"
"CELA2B",0,NaN,NaN,NaN,NaN,"Low"
"CASP9",1505.62539440489,-0.467283511885371,0.110707282317951,2.43337217558338e-05,3.39558546941958e-05,"OK"
"DNAJC16",1865.17496589249,0.434258507690121,0.062147393623403,2.79712268792768e-12,5.00761992763569e-12,"OK"
"AGMAT",729.41671418457,-2.83675319429929,0.1461467300265,6.31461568251522e-84,2.86685813552309e-83,"OK"
"DDI2",377.600396635609,-1.52002382488071,0.133072124975731,3.22603469723176e-30,8.27347366644105e-30,"OK"
"RSC1A1",380.14013497825,-1.09296753066727,0.210829237123139,2.17018025253109e-07,3.31704322983974e-07,"OK"
"PLEKHM2",11805.606931999,1.60637882594785,0.0738957852595908,8.88752381137902e-105,4.70967109825451e-104,"OK"
"SLC25A34",422.197325137474,2.74162985535694,0.151650795548228,4.70097627560115e-73,1.95794944762013e-72,"OK"
"TMEM82",1.65554749198137,-2.30058015977123,1.19280844445706,0.053767021469995,NaN,"Low"
"FBLIM1",1065.68096487628,-2.25882315992967,0.096686871534804,1.03462642479865e-120,6.09207536858052e-120,"OK"
"UQCRHL",825.923665032611,-0.659514114427379,0.15269124574359,1.5654896256092e-05,2.2030564099347e-05,"OK"
"FLJ37453",512.211010158183,0.910975520513156,0.162080532278359,1.90392747478273e-08,3.0333962559448e-08,"OK"
"SPEN",10324.8893067521,0.00541912505310607,0.0566137611956553,0.923742172869621,0.930136303087499,"OK"
"ZBTB17",1982.97576187089,0.371109040311285,0.123640440498918,0.00268636923912719,0.00338841470410734,"OK"
"C1orf64",387.621097728369,2.37392409842299,0.16259248199631,2.78980234795404e-48,9.0895212537434e-48,"OK"
"HSPB7",572.251952103267,0.390068799165636,0.127617251513283,0.00223898442786445,0.0028364092113149,"OK"
"CLCNKA",299.895201995862,3.35674321379519,0.189794817880458,5.35978845055617e-70,2.17268537304752e-69,"OK"
"CLCNKB",169.224638890275,2.85180781303659,0.307123879008109,1.60905237916353e-20,3.47945078262643e-20,"OK"
"FAM131C",1089.72187621975,4.2348899365066,0.122688239579925,4.38459587223198e-261,5.1395920042603e-260,"OK"
"EPHA2",1888.44197017251,-3.07906140915649,0.10813774847587,2.49359853986316e-178,2.04500431085728e-177,"OK"
"ARHGEF19",552.375920990392,-3.51365096243453,0.203212671422967,5.54583166859293e-67,2.18230320670773e-66,"OK"
"RSG1",258.393677688049,0.278870925092338,0.216845181891555,0.198430152430403,0.217957536373235,"OK"
"FBXO42",2119.16515884333,0.207676236080039,0.0620175159386122,0.000812002547044739,0.00105394640550011,"OK"
"SZRD1",7240.39075327257,-1.4082653608728,0.0530736386330818,3.9108506481897e-155,2.85268666064211e-154,"OK"
"SPATA21",24.8801695917751,-0.0285701738986657,0.46510149077101,0.951018491482666,0.954932091631426,"OK"
"NECAP2",2275.92361229223,-1.3186157057262,0.0712474960979473,1.79521904551772e-76,7.66227811467125e-76,"OK"
"CROCCP3",909.185950900011,2.49226531198154,0.10605892895875,4.18838988450177e-122,2.48599850435629e-121,"OK"
"MIR3675",0,NaN,NaN,NaN,NaN,"Low"
"NBPF1",2167.77388783073,0.343306667675402,0.0566350206596266,1.34658281514433e-09,2.22595056076438e-09,"OK"
"CROCCP2",2432.33573771343,0.862460183437008,0.063632610324404,7.52886655482277e-42,2.27623159707734e-41,"OK"
"MST1P2",1073.38233430058,-2.92651699609578,0.230291654414043,NaN,NaN,"Outlier"
"ESPNP",45.6478448233351,-1.64321951810727,0.731613655468888,0.024702672983553,0.0292636230851822,"OK"
"MST1L",214.91724382536,-1.89698376896294,0.352364350160671,7.3016352151034e-08,1.13888310917947e-07,"OK"
"CROCC",2382.68671718548,1.07772571996065,0.0663574529522875,2.57763980399506e-59,9.46913136027746e-59,"OK"
"MFAP2",583.043395708131,-6.70435841042242,0.348907775511441,2.75775907292003e-82,1.23653234631409e-81,"OK"
"ATP13A2",8968.60155664115,1.78930925540944,0.0860212523341223,4.25816383652129e-96,2.12812260227382e-95,"OK"
"SDHB",5416.234135031,0.0609664869791922,0.0474424531102915,0.198770668533121,0.218318050158268,"OK"
"PADI2",7056.92084321337,6.15385176891732,0.0881042902325037,0,0,"OK"
"PADI1",25.2500070919828,-0.498749190043444,0.698777326961511,0.475384550182829,0.50006814131318,"OK"
"PADI3",41.8243797210884,-6.39530951647886,0.949141767268781,1.60590546057068e-11,2.81203790910191e-11,"OK"
"PADI4",39.0123346570425,2.30489590044218,0.604354027162224,0.000136836591555662,0.000184630045642693,"OK"
"PADI6",1.24620634083794,-0.152603450696563,1.1155135795145,0.891188038270043,NaN,"Low"
"RCC2",12659.248198754,-2.36540093325457,0.0974840602173949,4.64989988704375e-130,2.91390442427138e-129,"OK"
"ARHGEF10L",5113.87680799393,2.01077633539147,0.0574501716262588,2.22210756702826e-268,2.65739508032685e-267,"OK"
"ACTL8",203.428423481828,-6.6129066390535,0.520644188144471,5.80862114259705e-37,1.64070665952045e-36,"OK"
"IGSF21",3254.15773863538,6.61275845291855,0.162817208019354,0,0,"OK"
"KLHDC7A",103.673683042939,-1.63242645657285,0.314472467992648,2.09168071824552e-07,3.19926378580568e-07,"OK"
"PAX7",150.116866629488,6.3234057104572,0.527448073557981,4.07348866093734e-33,1.09169742171028e-32,"OK"
"TAS1R2",0,NaN,NaN,NaN,NaN,"Low"
"ALDH4A1",3653.57956561341,0.425699878363134,0.0857010465894127,6.7903485687348e-07,1.01703364038599e-06,"OK"
"MIR4695",0,NaN,NaN,NaN,NaN,"Low"
"IFFO2",3243.47456700375,1.54099720783774,0.0688699468968075,6.82399383951143e-111,3.77157952880129e-110,"OK"
"UBR4",18694.4093057814,-0.507987329589643,0.0421272613892287,1.75154504489072e-33,4.7112261157435e-33,"OK"
"EMC1",7037.63725277342,-0.845040644510532,0.0538240292087866,1.51092162575506e-55,5.3330004161247e-55,"OK"
"MRTO4",3641.68236700069,-1.25621247224312,0.0663717157914619,6.84430893496147e-80,2.99989999181925e-79,"OK"
"AKR7L",99.2499759425403,0.76045924738724,0.260414900729987,0.00349825545052229,0.00438164580989619,"OK"
"AKR7A3",96.5385427543452,1.17493222495667,0.334649651381408,0.000446538330720918,0.000587712530058153,"OK"
"LOC100506730",517.522563719226,0.680374478918765,0.163173659481007,3.05088861564007e-05,4.23629764977422e-05,"OK"
"AKR7A2",2638.81205509166,-0.657416088132374,0.0796468204573557,1.52998611710279e-16,3.0488057062905e-16,"OK"
"PQLC2",1033.7532928236,-0.075336241947337,0.107375989900038,0.482921404616718,0.507755564176367,"OK"
"CAPZB",11443.648813513,-0.00554929402262589,0.0748131834063507,0.94087086009517,0.945666599881576,"OK"
"MINOS1",3702.08513598211,0.654509102313144,0.0577749311979007,9.47060630397589e-30,2.41036641440786e-29,"OK"
"C1orf151-NBL1",0.520098810427874,0.682956461465546,0.950592433695324,0.472477709181254,NaN,"Low"
"NBL1",131.149798560598,1.18583942973453,0.265061665389401,7.68327338745206e-06,1.09689528442693e-05,"OK"
